 

stn;time;rre150b0;rre024i0;rre150h0
BER;2013111812;0.0;0.0;0.0
BER;2013111813;0.0;0.0;0.0
BER;2013111814;0.0;0.0;0.0
BER;2013111815;0.0;0.0;0.0
BER;2013111816;0.0;0.0;0.0
BER;2013111817;0.0;0.0;0.0
BER;2013111818;0.0;0.0;0.0
BER;2013111819;0.0;0.0;0.0
BER;2013111820;0.0;0.0;0.0
BER;2013111821;0.0;0.0;0.0
BER;2013111822;0.0;0.0;0.0
BER;2013111823;0.0;0.0;0.0
BER;2013111900;0.0;0.0;0.0
BER;2013111901;0.0;0.0;0.0
BER;2013111902;0.0;0.0;0.0
BER;2013111903;0.0;0.0;0.0
BER;2013111904;0.0;0.0;0.0
BER;2013111905;0.0;0.0;0.0
BER;2013111906;0.0;0.0;0.0
BER;2013111907;0.0;0.0;0.0
BER;2013111908;0.0;0.0;0.0
BER;2013111909;0.0;0.0;0.0
BER;2013111910;0.0;0.0;0.0
BER;2013111911;0.0;0.0;0.0
BER;2013111912;0.0;0.0;0.1
BER;2013111913;0.1;0.1;0.2
BER;2013111914;0.2;0.3;0.0
BER;2013111915;0.0;0.3;0.1
BER;2013111916;0.1;0.4;0.3
BER;2013111917;0.6;1.0;0.7
BER;2013111918;0.7;1.7;1.1
BER;2013111919;1.1;2.8;0.6
BER;2013111920;0.5;3.3;0.6
BER;2013111921;0.5;3.8;0.2
BER;2013111922;0.2;4.0;0.4
BER;2013111923;0.4;4.4;0.3
BER;2013112000;0.2;4.6;0.1
BER;2013112001;0.2;4.8;0.1
BER;2013112002;0.0;4.8;0.3
BER;2013112003;0.5;5.3;0.3
BER;2013112004;0.1;5.4;0.0
BER;2013112005;0.0;5.4;0.0
BER;2013112006;0.0;5.4;0.1
BER;2013112007;0.2;5.6;0.2
BER;2013112008;0.1;5.7;0.0
BER;2013112009;0.0;5.7;0.0
BER;2013112010;0.0;5.7;0.0
BER;2013112011;0.0;5.7;0.0
BER;2013112012;0.0;5.7;0.0
BER;2013112013;0.0;5.6;0.0
BER;2013112014;0.0;5.4;0.0
BER;2013112015;0.0;5.4;0.1
BER;2013112016;0.1;5.4;0.0
BER;2013112017;0.0;4.8;0.0
BER;2013112018;0.0;4.1;0.0
BER;2013112019;0.0;3.0;0.0
BER;2013112020;0.0;2.5;0.1
BER;2013112021;0.3;2.3;0.2
BER;2013112022;0.0;2.1;0.0
BER;2013112023;0.0;1.7;0.0
BER;2013112100;0.0;1.5;0.0
BER;2013112101;0.0;1.3;0.0
BER;2013112102;0.0;1.3;0.0
BER;2013112103;0.0;0.8;0.0
BER;2013112104;0.0;0.7;0.0
BER;2013112105;0.0;0.7;0.0
BER;2013112106;0.0;0.7;0.0
BER;2013112107;0.1;0.6;1.3
BER;2013112108;1.8;2.3;1.8
BER;2013112109;1.9;4.2;1.5
BER;2013112110;1.0;5.2;0.4
BER;2013112111;0.4;5.6;0.3
BER;2013112112;0.1;5.7;0.0
BER;2013112113;0.0;5.7;0.0
BER;2013112114;0.0;5.7;0.0
BER;2013112115;0.0;5.7;0.0
BER;2013112116;0.0;5.6;0.0
BER;2013112117;0.0;5.6;0.0
BER;2013112118;0.0;5.6;0.0
BER;2013112119;0.0;5.6;0.0
BER;2013112120;0.1;5.7;0.2
BER;2013112121;0.2;5.6;0.5
BER;2013112122;0.5;6.1;0.6
BER;2013112123;0.7;6.8;0.9
BER;2013112200;1.2;8.0;1.5
BER;2013112201;1.1;9.1;0.7
BER;2013112202;1.1;10.2;1.0
BER;2013112203;0.9;11.1;1.2
BER;2013112204;1.3;12.4;1.2
BER;2013112205;1.0;13.4;0.5
BER;2013112206;0.2;13.6;0.0
BER;2013112207;0.0;13.5;0.0
BER;2013112208;0.0;11.7;0.0
BER;2013112209;0.0;9.8;0.0
BER;2013112210;0.0;8.8;0.0
BER;2013112211;0.0;8.4;0.0
BER;2013112212;0.0;8.3;0.0
BER;2013112213;0.0;8.3;0.0
BER;2013112214;0.0;8.3;0.0
BER;2013112215;0.0;8.3;0.0
BER;2013112216;0.0;8.3;0.0
BER;2013112217;0.0;8.3;0.0
BER;2013112218;0.0;8.3;0.0
BER;2013112219;0.0;8.3;0.0
BER;2013112220;0.0;8.2;0.0
BER;2013112221;0.0;8.0;0.0
BER;2013112222;0.0;7.5;0.0
BER;2013112223;0.0;6.8;0.0
BER;2013112300;0.0;5.6;0.0
BER;2013112301;0.0;4.5;0.0
BER;2013112302;0.0;3.4;0.0
BER;2013112303;0.0;2.5;0.0
BER;2013112304;0.0;1.2;0.0
BER;2013112305;0.0;0.2;0.0
BER;2013112306;0.0;0.0;0.0
BER;2013112307;0.0;0.0;0.0
BER;2013112308;0.1;0.1;0.3
BER;2013112309;0.2;0.3;0.4
BER;2013112310;0.6;0.9;0.5
BER;2013112311;0.4;1.3;0.1
BER;2013112312;0.1;1.4;0.2
BER;2013112313;0.1;1.5;0.0
BER;2013112314;0.0;1.5;0.1
BER;2013112315;0.2;1.7;0.2
BER;2013112316;0.1;1.8;0.2
BER;2013112317;0.3;2.1;0.3
BER;2013112318;0.3;2.4;0.2
BER;2013112319;0.2;2.6;0.1
BER;2013112320;0.0;2.6;0.0
BER;2013112321;0.0;2.6;0.0
BER;2013112322;0.0;2.6;0.0
BER;2013112323;0.0;2.6;0.1
BER;2013112400;0.2;2.8;0.3
BER;2013112401;0.3;3.1;0.2
BER;2013112402;0.1;3.2;0.2
BER;2013112403;0.2;3.4;0.0
BER;2013112404;0.0;3.4;0.1
BER;2013112405;0.1;3.5;0.0
BER;2013112406;0.1;3.6;0.1
BER;2013112407;0.1;3.7;0.2
BER;2013112408;0.1;3.7;0.0
BER;2013112409;0.0;3.5;0.0
BER;2013112410;0.2;3.1;0.5
BER;2013112411;0.4;3.1;0.4
BER;2013112412;0.4;3.4;0.1
BER;2013112413;0.1;3.4;0.1
BER;2013112414;0.0;3.4;0.0
BER;2013112415;0.0;3.2;0.3
BER;2013112416;0.4;3.5;0.1
BER;2013112417;0.1;3.3;0.1
BER;2013112418;0.1;3.1;0.2
BER;2013112419;0.2;3.1;0.2
BER;2013112420;0.1;3.2;0.2
BER;2013112421;0.2;3.4;0.1
BER;2013112422;0.2;3.6;0.1
BER;2013112423;0.0;3.6;0.0
BER;2013112500;0.0;3.4;0.0
BER;2013112501;0.0;3.1;0.0
BER;2013112502;0.0;3.0;0.0
BER;2013112503;0.0;2.8;0.1
BER;2013112504;0.1;2.9;0.0
BER;2013112505;0.0;2.8;0.0
BER;2013112506;0.0;2.7;0.0
BER;2013112507;0.0;2.6;0.0
BER;2013112508;0.0;2.5;0.0
BER;2013112509;0.0;2.5;0.0
BER;2013112510;0.0;2.3;0.0
BER;2013112511;0.0;1.9;0.0
BER;2013112512;0.0;1.5;0.0
BER;2013112513;0.0;1.4;0.0
BER;2013112514;0.0;1.4;0.0
BER;2013112515;0.0;1.4;0.0
BER;2013112516;0.0;1.0;0.0
BER;2013112517;0.0;0.9;0.0
BER;2013112518;0.0;0.8;0.0
BER;2013112519;0.0;0.6;0.0
BER;2013112520;0.0;0.5;0.0
BER;2013112521;0.0;0.3;0.0
BER;2013112522;0.0;0.1;0.0
BER;2013112523;0.0;0.1;0.0
BER;2013112600;0.0;0.1;0.0
BER;2013112601;0.0;0.1;0.0
BER;2013112602;0.0;0.1;0.0
BER;2013112603;0.0;0.1;0.0
BER;2013112604;0.0;0.0;0.0
BER;2013112605;0.0;0.0;0.0
BER;2013112606;0.0;0.0;0.0
BER;2013112607;0.0;0.0;0.0
BER;2013112608;0.0;0.0;0.0
BER;2013112609;0.0;0.0;0.0
BER;2013112610;0.0;0.0;0.0
BER;2013112611;0.0;0.0;0.0
BER;2013112612;0.0;0.0;0.0
BER;2013112613;0.0;0.0;0.0
BER;2013112614;0.0;0.0;0.0
BER;2013112615;0.0;0.0;0.0
BER;2013112616;0.0;0.0;0.0
BER;2013112617;0.0;0.0;0.0
BER;2013112618;0.0;0.0;0.0
BER;2013112619;0.0;0.0;0.0
BER;2013112620;0.0;0.0;0.0
BER;2013112621;0.0;0.0;0.0
BER;2013112622;0.0;0.0;0.0
BER;2013112623;0.0;0.0;0.0
BER;2013112700;0.0;0.0;0.0
BER;2013112701;0.0;0.0;0.0
BER;2013112702;0.0;0.0;0.0
BER;2013112703;0.0;0.0;0.0
BER;2013112704;0.0;0.0;0.0
BER;2013112705;0.0;0.0;0.0
BER;2013112706;0.0;0.0;0.0
BER;2013112707;0.0;0.0;0.0
BER;2013112708;0.0;0.0;0.0
BER;2013112709;0.0;0.0;0.0
BER;2013112710;0.0;0.0;0.0
BER;2013112711;0.0;0.0;0.0
BER;2013112712;0.0;0.0;0.0
BER;2013112713;0.0;0.0;0.0
BER;2013112714;0.0;0.0;0.0
BER;2013112715;0.0;0.0;0.0
BER;2013112716;0.0;0.0;0.0
BER;2013112717;0.0;0.0;0.0
BER;2013112718;0.0;0.0;0.0
BER;2013112719;0.0;0.0;0.0
BER;2013112720;0.0;0.0;0.0
BER;2013112721;0.0;0.0;0.0
BER;2013112722;0.0;0.0;0.0
BER;2013112723;0.0;0.0;0.0
BER;2013112800;0.0;0.0;0.0
BER;2013112801;0.0;0.0;0.0
BER;2013112802;0.0;0.0;0.0
BER;2013112803;0.0;0.0;0.0
BER;2013112804;0.0;0.0;0.0
BER;2013112805;0.0;0.0;0.0
BER;2013112806;0.0;0.0;0.0
BER;2013112807;0.0;0.0;0.0
BER;2013112808;0.0;0.0;0.0
BER;2013112809;0.0;0.0;0.0
BER;2013112810;0.0;0.0;0.0
BER;2013112811;0.0;0.0;0.0
BER;2013112812;0.0;0.0;0.0
BER;2013112813;0.0;0.0;0.0
BER;2013112814;0.0;0.0;0.0
BER;2013112815;0.0;0.0;0.0
BER;2013112816;0.0;0.0;0.0
BER;2013112817;0.0;0.0;0.0
BER;2013112818;0.0;0.0;0.0
BER;2013112819;0.0;0.0;0.0
BER;2013112820;0.0;0.0;0.0
BER;2013112821;0.0;0.0;0.0
BER;2013112822;0.0;0.0;0.0
BER;2013112823;0.0;0.0;0.0
BER;2013112900;0.0;0.0;0.0
BER;2013112901;0.0;0.0;0.0
BER;2013112902;0.0;0.0;0.0
BER;2013112903;0.0;0.0;0.0
BER;2013112904;0.0;0.0;0.0
BER;2013112905;0.0;0.0;0.0
BER;2013112906;0.0;0.0;0.0
BER;2013112907;0.0;0.0;0.0
BER;2013112908;0.0;0.0;0.0
BER;2013112909;0.0;0.0;0.0
BER;2013112910;0.0;0.0;0.0
BER;2013112911;0.0;0.0;0.0
BER;2013112912;0.0;0.0;0.0
BER;2013112913;0.0;0.0;0.0
BER;2013112914;0.0;0.0;0.0
BER;2013112915;0.0;0.0;0.0
BER;2013112916;0.0;0.0;0.0
BER;2013112917;0.0;0.0;0.0
BER;2013112918;0.0;0.0;0.0
BER;2013112919;0.0;0.0;0.0
BER;2013112920;0.0;0.0;0.0
BER;2013112921;0.0;0.0;0.0
BER;2013112922;0.0;0.0;0.0
BER;2013112923;0.0;0.0;0.0
BER;2013113000;0.0;0.0;0.3
BER;2013113001;0.6;0.6;1.1
BER;2013113002;1.1;1.7;0.9
BER;2013113003;1.0;2.7;1.5
BER;2013113004;1.2;3.9;0.6
BER;2013113005;0.8;4.7;0.8
BER;2013113006;1.2;5.9;1.4
BER;2013113007;0.9;6.8;0.5
BER;2013113008;0.3;7.1;0.0
BER;2013113009;0.0;7.1;0.0
BER;2013113010;0.0;7.1;0.0
BER;2013113011;0.0;7.1;0.0
BER;2013113012;0.0;7.1;0.0
BER;2013113013;0.0;7.1;0.0
BER;2013113014;0.0;7.1;0.0
BER;2013113015;0.0;7.1;0.0
BER;2013113016;0.0;7.1;0.0
BER;2013113017;0.0;7.1;0.0
BER;2013113018;0.0;7.1;0.0
BER;2013113019;0.0;7.1;0.0
BER;2013113020;0.0;7.1;0.0
BER;2013113021;0.0;7.1;0.0
BER;2013113022;0.0;7.1;0.0
BER;2013113023;0.0;7.1;0.0
BER;2013120100;0.0;7.1;0.0
BER;2013120101;0.0;6.5;0.0
BER;2013120102;0.0;5.4;0.0
BER;2013120103;0.0;4.4;0.0
BER;2013120104;0.0;3.2;0.0
BER;2013120105;0.0;2.4;0.0
BER;2013120106;0.0;1.2;0.0
BER;2013120107;0.0;0.3;0.0
BER;2013120108;0.0;0.0;0.0
BER;2013120109;0.0;0.0;0.0
BER;2013120110;0.0;0.0;0.0
BER;2013120111;0.0;0.0;0.0
BER;2013120112;0.0;0.0;0.0
BER;2013120113;0.0;0.0;0.0
BER;2013120114;0.0;0.0;0.0
BER;2013120115;0.0;0.0;0.0
BER;2013120116;0.0;0.0;0.0
BER;2013120117;0.0;0.0;0.0
BER;2013120118;0.0;0.0;0.0
BER;2013120119;0.0;0.0;0.0
BER;2013120120;0.0;0.0;0.0
BER;2013120121;0.0;0.0;0.0
BER;2013120122;0.0;0.0;0.0
BER;2013120123;0.0;0.0;0.0
BER;2013120200;0.0;0.0;0.0
BER;2013120201;0.0;0.0;0.0
BER;2013120202;0.0;0.0;0.0
BER;2013120203;0.0;0.0;0.0
BER;2013120204;0.0;0.0;0.0
BER;2013120205;0.0;0.0;0.0
BER;2013120206;0.0;0.0;0.0
BER;2013120207;0.0;0.0;0.0
BER;2013120208;0.0;0.0;0.0
BER;2013120209;0.0;0.0;0.0
BER;2013120210;0.0;0.0;0.0
BER;2013120211;0.0;0.0;0.0
BER;2013120212;0.0;0.0;0.0
BER;2013120213;0.0;0.0;0.0
BER;2013120214;0.0;0.0;0.0
BER;2013120215;0.0;0.0;0.0
BER;2013120216;0.0;0.0;0.0
BER;2013120217;0.0;0.0;0.0
BER;2013120218;0.0;0.0;0.0
BER;2013120219;0.0;0.0;0.0
BER;2013120220;0.0;0.0;0.0
BER;2013120221;0.0;0.0;0.0
BER;2013120222;0.0;0.0;0.0
BER;2013120223;0.0;0.0;0.0
BER;2013120300;0.0;0.0;0.0
BER;2013120301;0.0;0.0;0.0
BER;2013120302;0.0;0.0;0.0
BER;2013120303;0.0;0.0;0.0
BER;2013120304;0.0;0.0;0.0
BER;2013120305;0.0;0.0;0.0
BER;2013120306;0.0;0.0;0.0
BER;2013120307;0.0;0.0;0.0
BER;2013120308;0.0;0.0;0.0
BER;2013120309;0.0;0.0;0.0
BER;2013120310;0.0;0.0;0.0
BER;2013120311;0.0;0.0;0.0
BER;2013120312;0.0;0.0;0.0
BER;2013120313;0.0;0.0;0.0
BER;2013120314;0.0;0.0;0.0
BER;2013120315;0.0;0.0;0.0
BER;2013120316;0.0;0.0;0.0
BER;2013120317;0.0;0.0;0.0
BER;2013120318;0.0;0.0;0.0
BER;2013120319;0.0;0.0;0.0
BER;2013120320;0.0;0.0;0.0
BER;2013120321;0.0;0.0;0.0
BER;2013120322;0.0;0.0;0.0
BER;2013120323;0.0;0.0;0.0
BER;2013120400;0.0;0.0;0.0
BER;2013120401;0.0;0.0;0.0
BER;2013120402;0.0;0.0;0.0
BER;2013120403;0.0;0.0;0.0
BER;2013120404;0.0;0.0;0.0
BER;2013120405;0.0;0.0;0.0
BER;2013120406;0.0;0.0;0.0
BER;2013120407;0.0;0.0;0.0
BER;2013120408;0.0;0.0;0.0
BER;2013120409;0.0;0.0;0.0
BER;2013120410;0.0;0.0;0.0
BER;2013120411;0.0;0.0;0.0
BER;2013120412;0.0;0.0;0.0
BER;2013120413;0.0;0.0;0.0
BER;2013120414;0.0;0.0;0.0
BER;2013120415;0.0;0.0;0.0
BER;2013120416;0.0;0.0;0.0
BER;2013120417;0.0;0.0;0.0
BER;2013120418;0.0;0.0;0.0
BER;2013120419;0.0;0.0;0.0
BER;2013120420;0.0;0.0;0.0
BER;2013120421;0.0;0.0;0.0
BER;2013120422;0.0;0.0;0.0
BER;2013120423;0.0;0.0;0.0
BER;2013120500;0.0;0.0;0.0
BER;2013120501;0.0;0.0;0.0
BER;2013120502;0.0;0.0;0.0
BER;2013120503;0.0;0.0;0.0
BER;2013120504;0.0;0.0;0.0
BER;2013120505;0.0;0.0;0.0
BER;2013120506;0.0;0.0;0.0
BER;2013120507;0.0;0.0;0.0
BER;2013120508;0.0;0.0;0.0
BER;2013120509;0.0;0.0;0.0
BER;2013120510;0.0;0.0;0.0
BER;2013120511;0.0;0.0;0.0
BER;2013120512;0.0;0.0;0.0
BER;2013120513;0.0;0.0;0.0
BER;2013120514;0.0;0.0;0.0
BER;2013120515;0.0;0.0;0.0
BER;2013120516;0.0;0.0;0.0
BER;2013120517;0.0;0.0;0.0
BER;2013120518;0.0;0.0;0.0
BER;2013120519;0.0;0.0;0.0
BER;2013120520;0.0;0.0;0.0
BER;2013120521;0.0;0.0;0.0
BER;2013120522;0.0;0.0;0.0
BER;2013120523;0.0;0.0;0.0
BER;2013120600;0.0;0.0;0.0
BER;2013120601;0.0;0.0;0.0
BER;2013120602;0.0;0.0;0.0
BER;2013120603;0.0;0.0;0.0
BER;2013120604;0.0;0.0;0.0
BER;2013120605;0.0;0.0;0.0
BER;2013120606;0.0;0.0;0.0
BER;2013120607;0.0;0.0;0.0
BER;2013120608;0.0;0.0;0.0
BER;2013120609;0.0;0.0;0.0
BER;2013120610;0.0;0.0;0.0
BER;2013120611;0.0;0.0;0.0
BER;2013120612;0.0;0.0;0.0
BER;2013120613;0.0;0.0;0.0
BER;2013120614;0.0;0.0;0.0
BER;2013120615;0.0;0.0;0.0
BER;2013120616;0.0;0.0;0.0
BER;2013120617;0.0;0.0;0.0
BER;2013120618;0.0;0.0;0.0
BER;2013120619;0.0;0.0;0.0
BER;2013120620;0.0;0.0;0.0
BER;2013120621;0.0;0.0;0.0
BER;2013120622;0.0;0.0;0.0
BER;2013120623;0.0;0.0;0.0
BER;2013120700;0.0;0.0;0.0
BER;2013120701;0.0;0.0;0.0
BER;2013120702;0.0;0.0;0.0
BER;2013120703;0.0;0.0;0.0
BER;2013120704;0.0;0.0;0.0
BER;2013120705;0.0;0.0;0.0
BER;2013120706;0.0;0.0;0.0
BER;2013120707;0.0;0.0;0.0
BER;2013120708;0.0;0.0;0.0
BER;2013120709;0.0;0.0;0.0
BER;2013120710;0.0;0.0;0.0
BER;2013120711;0.0;0.0;0.0
BER;2013120712;0.0;0.0;0.0
BER;2013120713;0.0;0.0;0.0
BER;2013120714;0.0;0.0;0.0
BER;2013120715;0.0;0.0;0.0
BER;2013120716;0.0;0.0;0.0
BER;2013120717;0.0;0.0;0.0
BER;2013120718;0.0;0.0;0.0
BER;2013120719;0.0;0.0;0.0
BER;2013120720;0.0;0.0;0.0
BER;2013120721;0.0;0.0;0.0
BER;2013120722;0.0;0.0;0.0
BER;2013120723;0.0;0.0;0.0
BER;2013120800;0.0;0.0;0.0
BER;2013120801;0.0;0.0;0.0
BER;2013120802;0.0;0.0;0.0
BER;2013120803;0.0;0.0;0.0
BER;2013120804;0.0;0.0;0.0
BER;2013120805;0.0;0.0;0.0
BER;2013120806;0.0;0.0;0.0
BER;2013120807;0.0;0.0;0.0
BER;2013120808;0.0;0.0;0.0
BER;2013120809;0.0;0.0;0.0
BER;2013120810;0.0;0.0;0.0
BER;2013120811;0.0;0.0;0.0
BER;2013120812;0.0;0.0;0.0
BER;2013120813;0.0;0.0;0.0
BER;2013120814;0.0;0.0;0.0
BER;2013120815;0.0;0.0;0.0
BER;2013120816;0.0;0.0;0.0
BER;2013120817;0.0;0.0;0.0
BER;2013120818;0.0;0.0;0.0
BER;2013120819;0.0;0.0;0.0
BER;2013120820;0.0;0.0;0.0
BER;2013120821;0.0;0.0;0.0
BER;2013120822;0.0;0.0;0.0
BER;2013120823;0.0;0.0;0.0
BER;2013120900;0.0;0.0;0.0
BER;2013120901;0.0;0.0;0.0
BER;2013120902;0.0;0.0;0.0
BER;2013120903;0.0;0.0;0.0
BER;2013120904;0.0;0.0;0.0
BER;2013120905;0.0;0.0;0.0
BER;2013120906;0.0;0.0;0.0
BER;2013120907;0.0;0.0;0.0
BER;2013120908;0.0;0.0;0.0
BER;2013120909;0.0;0.0;0.0
BER;2013120910;0.0;0.0;0.0
BER;2013120911;0.0;0.0;0.0
BER;2013120912;0.0;0.0;0.0
BER;2013120913;0.0;0.0;0.0
BER;2013120914;0.0;0.0;0.0
BER;2013120915;0.0;0.0;0.0
BER;2013120916;0.0;0.0;0.0
BER;2013120917;0.0;0.0;0.0
BER;2013120918;0.0;0.0;0.0
BER;2013120919;0.0;0.0;0.0
BER;2013120920;0.0;0.0;0.0
BER;2013120921;0.0;0.0;0.0
BER;2013120922;0.0;0.0;0.0
BER;2013120923;0.0;0.0;0.0
BER;2013121000;0.0;0.0;0.0
BER;2013121001;0.0;0.0;0.0
BER;2013121002;0.0;0.0;0.0
BER;2013121003;0.0;0.0;0.0
BER;2013121004;0.0;0.0;0.0
BER;2013121005;0.0;0.0;0.0
BER;2013121006;0.0;0.0;0.0
BER;2013121007;0.0;0.0;0.0
BER;2013121008;0.0;0.0;0.0
BER;2013121009;0.0;0.0;0.0
BER;2013121010;0.0;0.0;0.0
BER;2013121011;0.0;0.0;0.0
BER;2013121012;0.0;0.0;0.0
BER;2013121013;0.0;0.0;0.0
BER;2013121014;0.0;0.0;0.0
BER;2013121015;0.0;0.0;0.0
BER;2013121016;0.0;0.0;0.0
BER;2013121017;0.0;0.0;0.0
BER;2013121018;0.0;0.0;0.0
BER;2013121019;0.0;0.0;0.0
BER;2013121020;0.0;0.0;0.0
BER;2013121021;0.0;0.0;0.0
BER;2013121022;0.0;0.0;0.0
BER;2013121023;0.0;0.0;0.0
BER;2013121100;0.0;0.0;0.0
BER;2013121101;0.0;0.0;0.0
BER;2013121102;0.0;0.0;0.0
BER;2013121103;0.0;0.0;0.0
BER;2013121104;0.0;0.0;0.0
BER;2013121105;0.0;0.0;0.0
BER;2013121106;0.0;0.0;0.0
BER;2013121107;0.0;0.0;0.0
BER;2013121108;0.0;0.0;0.0
BER;2013121109;0.0;0.0;0.0
BER;2013121110;0.0;0.0;0.0
BER;2013121111;0.0;0.0;0.0
BER;2013121112;0.0;0.0;0.0
BER;2013121113;0.0;0.0;0.0
BER;2013121114;0.0;0.0;0.0
BER;2013121115;0.0;0.0;0.0
BER;2013121116;0.0;0.0;0.0
BER;2013121117;0.0;0.0;0.0
BER;2013121118;0.0;0.0;0.0
BER;2013121119;0.0;0.0;0.0
BER;2013121120;0.0;0.0;0.0
BER;2013121121;0.0;0.0;0.0
BER;2013121122;0.0;0.0;0.0
BER;2013121123;0.0;0.0;0.0
BER;2013121200;0.0;0.0;0.0
BER;2013121201;0.0;0.0;0.0
BER;2013121202;0.0;0.0;0.0
BER;2013121203;0.0;0.0;0.0
BER;2013121204;0.0;0.0;0.0
BER;2013121205;0.0;0.0;0.0
BER;2013121206;0.0;0.0;0.0
BER;2013121207;0.0;0.0;0.0
BER;2013121208;0.0;0.0;0.0
BER;2013121209;0.0;0.0;0.0
BER;2013121210;0.0;0.0;0.0
BER;2013121211;0.0;0.0;0.0
BER;2013121212;0.0;0.0;0.0
BER;2013121213;0.0;0.0;0.0
BER;2013121214;0.0;0.0;0.0
BER;2013121215;0.0;0.0;0.0
BER;2013121216;0.0;0.0;0.0
BER;2013121217;0.0;0.0;0.0
BER;2013121218;0.0;0.0;0.0
BER;2013121219;0.0;0.0;0.0
BER;2013121220;0.0;0.0;0.0
BER;2013121221;0.0;0.0;0.0
BER;2013121222;0.0;0.0;0.0
BER;2013121223;0.0;0.0;0.0
BER;2013121300;0.0;0.0;0.0
BER;2013121301;0.0;0.0;0.0
BER;2013121302;0.0;0.0;0.0
BER;2013121303;0.0;0.0;0.0
BER;2013121304;0.0;0.0;0.0
BER;2013121305;0.0;0.0;0.0
BER;2013121306;0.0;0.0;0.0
BER;2013121307;0.0;0.0;0.0
BER;2013121308;0.0;0.0;0.0
BER;2013121309;0.0;0.0;0.0
BER;2013121310;0.0;0.0;0.0
BER;2013121311;0.0;0.0;0.0
BER;2013121312;0.0;0.0;0.0
BER;2013121313;0.0;0.0;0.0
BER;2013121314;0.0;0.0;0.0
BER;2013121315;0.0;0.0;0.0
BER;2013121316;0.0;0.0;0.0
BER;2013121317;0.0;0.0;0.0
BER;2013121318;0.0;0.0;0.0
BER;2013121319;0.0;0.0;0.0
BER;2013121320;0.0;0.0;0.0
BER;2013121321;0.0;0.0;0.0
BER;2013121322;0.0;0.0;0.0
BER;2013121323;0.0;0.0;0.0
BER;2013121400;0.0;0.0;0.0
BER;2013121401;0.0;0.0;0.0
BER;2013121402;0.0;0.0;0.0
BER;2013121403;0.0;0.0;0.0
BER;2013121404;0.0;0.0;0.0
BER;2013121405;0.0;0.0;0.0
BER;2013121406;0.0;0.0;0.0
BER;2013121407;0.0;0.0;0.0
BER;2013121408;0.0;0.0;0.0
BER;2013121409;0.0;0.0;0.0
BER;2013121410;0.0;0.0;0.8
BER;2013121411;0.8;0.8;0.0
BER;2013121412;0.0;0.8;0.0
BER;2013121413;0.0;0.8;0.0
BER;2013121414;0.0;0.8;0.0
BER;2013121415;0.0;0.8;0.0
BER;2013121416;0.0;0.8;0.0
BER;2013121417;0.0;0.8;0.0
BER;2013121418;0.0;0.8;0.0
BER;2013121419;0.0;0.8;0.0
BER;2013121420;0.0;0.8;0.0
BER;2013121421;0.0;0.8;0.0
BER;2013121422;0.0;0.8;0.0
BER;2013121423;0.0;0.8;0.0
BER;2013121500;0.0;0.8;0.0
BER;2013121501;0.0;0.8;0.0
BER;2013121502;0.0;0.8;0.0
BER;2013121503;0.0;0.8;0.0
BER;2013121504;0.0;0.8;0.0
BER;2013121505;0.0;0.8;0.0
BER;2013121506;0.0;0.8;0.0
BER;2013121507;0.0;0.8;0.0
BER;2013121508;0.0;0.8;0.0
BER;2013121509;0.0;0.8;0.0
BER;2013121510;0.0;0.8;0.0
BER;2013121511;0.0;0.0;0.0
BER;2013121512;0.0;0.0;0.0
BER;2013121513;0.0;0.0;0.0
BER;2013121514;0.0;0.0;0.0
BER;2013121515;0.0;0.0;0.0
BER;2013121516;0.0;0.0;0.0
BER;2013121517;0.0;0.0;0.0
BER;2013121518;0.0;0.0;0.0
BER;2013121519;0.0;0.0;0.0
BER;2013121520;0.0;0.0;0.0
BER;2013121521;0.0;0.0;0.0
BER;2013121522;0.0;0.0;0.0
BER;2013121523;0.0;0.0;0.0
BER;2013121600;0.0;0.0;0.0
BER;2013121601;0.0;0.0;0.0
BER;2013121602;0.0;0.0;0.0
BER;2013121603;0.0;0.0;0.0
BER;2013121604;0.0;0.0;0.0
BER;2013121605;0.0;0.0;0.0
BER;2013121606;0.0;0.0;0.0
BER;2013121607;0.0;0.0;0.0
BER;2013121608;0.0;0.0;0.0
BER;2013121609;0.0;0.0;0.0
BER;2013121610;0.0;0.0;0.0
BER;2013121611;0.0;0.0;0.0
BER;2013121612;0.0;0.0;0.0
BER;2013121613;0.0;0.0;0.0
BER;2013121614;0.0;0.0;0.0
BER;2013121615;0.0;0.0;0.0
BER;2013121616;0.0;0.0;0.0
BER;2013121617;0.0;0.0;0.0
BER;2013121618;0.0;0.0;0.0
BER;2013121619;0.0;0.0;0.0
BER;2013121620;0.0;0.0;0.0
BER;2013121621;0.0;0.0;0.0
BER;2013121622;0.0;0.0;0.0
BER;2013121623;0.0;0.0;0.0
BER;2013121700;0.0;0.0;0.0
BER;2013121701;0.0;0.0;0.0
BER;2013121702;0.0;0.0;0.0
BER;2013121703;0.0;0.0;0.0
BER;2013121704;0.0;0.0;0.0
BER;2013121705;0.0;0.0;0.0
BER;2013121706;0.0;0.0;0.0
BER;2013121707;0.0;0.0;0.0
BER;2013121708;0.0;0.0;0.0
BER;2013121709;0.0;0.0;0.0
BER;2013121710;0.0;0.0;0.0
BER;2013121711;0.0;0.0;0.0
BER;2013121712;0.0;0.0;0.0
BER;2013121713;0.0;0.0;0.0
